year,month,rank,net_worth,full_name,age,gender,country_of_citizenship,city_of_residence,business_category,self_made,wealth_status
2019,3,1227,1.9 ,Stanley Hubbard,85.0,Male,United States,St. Paul,Media & Entertainment,False,Decreased
2019,3,1227,1.9 ,Jim Kavanaugh,56.0,Male,United States,St. Louis,Technology,True,
2019,3,1227,1.9 ,Mustafa Rahmi Koc,88.0,Male,Turkey,Istanbul,Diversified,False,Decreased
2019,3,1227,1.9 ,Chris Larsen,58.0,Male,United States,San Francisco,Finance and Investments,True,Decreased
2019,3,1227,1.9 ,Thomas Lau,64.0,Male,Hong Kong,Hong Kong,Fashion & Retail,False,Increased
2019,3,1227,1.9 ,William Lauder,58.0,Male,United States,New York,Fashion & Retail,False,Increased
2019,3,1227,1.9 ,Lu Di,,Male,China,Shenzhen,Technology,True,Increased
2019,3,1227,1.9 ,Sarah MacMillan,65.0,Female,United States,Los Angeles,Food and Beverage,False,Decreased
2019,3,1227,1.9 ,Mao Lixiang & family,78.0,Male,China,Ningbo,Technology,True,Decreased
2019,3,1227,1.9 ,Kishore Mariwala,84.0,Male,India,Mumbai,Food and Beverage,False,Increased
2019,3,1227,1.9 ,Miao Shouliang,64.0,Male,China,Shenzhen,Real Estate,True,Decreased
2019,3,1227,1.9 ,Lachhman Das Mittal,88.0,Male,India,Delhi,Automotive,False,Decreased
2019,3,1227,1.9 ,Farhad Moshiri,63.0,Male,United Kingdom,Monaco,Diversified,True,Increased
2019,3,1227,1.9 ,David Murdock,95.0,Male,United States,Ventura,Food and Beverage,True,Decreased
2019,3,1227,1.9 ,Nan Cunhui,55.0,Male,China,Wenzhou,Manufacturing,True,Increased
2019,3,1227,1.9 ,Vikas Oberoi,48.0,Male,India,Mumbai,Real Estate,False,Decreased
2019,3,1227,1.9 ,Ranjan Pai,46.0,Male,India,Bangalore,Service,False,Remained Even
2019,3,1227,1.9 ,Kevin Plank,46.0,Male,United States,Lutherville-Timonium,Fashion & Retail,True,Increased
2019,3,1227,1.9 ,Jennifer Pritzker,68.0,Female,United States,Chicago,Service,False,Remained Even
2019,3,1227,1.9 ,Linda Pritzker,65.0,Female,United States,Missoula,Service,False,Increased
2019,3,1227,1.9 ,Larry Robbins,49.0,Male,United States,Alpine,Finance and Investments,True,Decreased
2019,3,1227,1.9 ,Rodney Sacks,69.0,Male,United States,Laguna Beach,Food and Beverage,True,Decreased
2019,3,1227,1.9 ,Filiz Sahenk,52.0,Female,Turkey,Istanbul,Diversified,False,Decreased
2019,3,1227,1.9 ,Jean Salata,53.0,Male,Chile,Hong Kong,Finance and Investments,True,Increased
2019,3,1227,1.9 ,"Karl Scheufele, III. & family",80.0,Male,Switzerland,Geneva,Fashion & Retail,True,Decreased
2019,3,1227,1.9 ,Hilton Schlosberg,66.0,Male,United Kingdom,Irvine,Food and Beverage,True,Decreased
2019,3,1227,1.9 ,Lucy Stitzer,59.0,Female,United States,Greenwich,Food and Beverage,False,Decreased
2019,3,1227,1.9 ,William Stone,63.0,Male,United States,Naples,Technology,True,Increased
2019,3,1227,1.9 ,Konstantin Strukov,60.0,Male,Russia,Chelyabinsk,Metals & Mining,True,Increased
2019,3,1227,1.9 ,Su Suyu & family,70.0,Female,China,Shantou,Real Estate,True,Decreased
2019,3,1227,1.9 ,Elizabeth Sy,66.0,Female,Philippines,Manila,Diversified,False,
2019,3,1227,1.9 ,Katherine Tanner,63.0,Female,United States,Marathon,Food and Beverage,False,Decreased
2019,3,1227,1.9 ,Alain Taravella,71.0,Male,France,Paris,Real Estate,True,Decreased
2019,3,1227,1.9 ,Leena Tewari,61.0,Female,India,Mumbai,Healthcare,False,Decreased
2019,3,1227,1.9 ,John Tyson,65.0,Male,United States,Springdale,Food and Beverage,False,Decreased
2019,3,1227,1.9 ,Amy Wyss,48.0,Female,United States,Wilson,Healthcare,False,Decreased
2019,3,1227,1.9 ,David Zalik,45.0,Male,United States,Atlanta,Technology,True,Decreased
2019,3,1281,1.8 ,Melih Abdulhayoglu,50.0,Male,Turkey,Clifton,Technology,True,Increased
2019,3,1281,1.8 ,Joao Alves de Queiroz Filho,66.0,Male,Brazil,São Paulo,Diversified,True,Decreased
2019,3,1281,1.8 ,Carol Jenkins Barnett,62.0,Female,United States,Lakeland,Food and Beverage,False,Increased
2019,3,1281,1.8 ,Othman Benjelloun & family,86.0,Male,Morocco,Casablanca,Finance and Investments,False,Increased
2019,3,1281,1.8 ,William Berkley,72.0,Male,United States,Greenwich,Finance and Investments,True,Increased
2019,3,1281,1.8 ,Jaime Botin,82.0,Male,Spain,Madrid,Finance and Investments,False,Decreased
2019,3,1281,1.8 ,Julio Bozano,83.0,Male,Brazil,Rio de Janeiro,Finance and Investments,True,Remained Even
2019,3,1281,1.8 ,Chen Kaixuan,60.0,Male,China,Guangzhou,Manufacturing,True,
2019,3,1281,1.8 ,Vivien Chen,60.0,Female,Hong Kong,Hong Kong,Real Estate,False,Decreased
2019,3,1281,1.8 ,Chin Jong Hwa,60.0,Male,Taiwan,Taoyuan,Automotive,True,Decreased
2019,3,1281,1.8 ,Christopher Cline,60.0,Male,United States,,Energy,True,Decreased
2019,3,1281,1.8 ,Jack Cowin,76.0,Male,Australia,Sydney,Food and Beverage,True,Remained Even
2019,3,1281,1.8 ,Jacques D'Amours,62.0,Male,Canada,Montreal,Fashion & Retail,True,Increased
2019,3,1281,1.8 ,John de Mol,63.0,Male,Netherlands,Blaricum,Media & Entertainment,True,Decreased
2019,3,1281,1.8 ,Robert Duggan,74.0,Male,United States,Clearwater,Healthcare,True,Decreased
2019,3,1281,1.8 ,John Farber,93.0,Male,United States,New York,Manufacturing,True,Increased
2019,3,1281,1.8 ,James France,74.0,Male,United States,Daytona Beach,Sports,False,Remained Even
2019,3,1281,1.8 ,Valentin Gapontsev & family,80.0,Male,United States,Worcester,Manufacturing,True,Decreased
2019,3,1281,1.8 ,Harsh Goenka,61.0,Male,India,Mumbai,Diversified,False,Decreased
2019,3,1281,1.8 ,Sergei Gordeev,46.0,Male,Russia,Moscow,Real Estate,True,Increased
2019,3,1281,1.8 ,Suat Gunsel,66.0,Male,Cyprus,Lefkosa,Real Estate,True,Decreased
2019,3,1281,1.8 ,Bill Haslam,60.0,Male,United States,Knoxville,Fashion & Retail,False,Decreased
2019,3,1281,1.8 ,Roberto Hernandez Ramirez,76.0,Male,Mexico,Mexico City,Finance and Investments,True,Decreased
2019,3,1281,1.8 ,Hortensia Herrero,68.0,Female,Spain,Valencia,Fashion & Retail,False,Decreased
2019,3,1281,1.8 ,Jiang Weiping & family,64.0,Male,China,Chengdu,Manufacturing,True,Decreased
2019,3,1281,1.8 ,Jiang Yehua & family,56.0,Male,China,Chongqing,Real Estate,True,Decreased
2019,3,1281,1.8 ,Michael Jordan,56.0,Male,United States,Jupiter,Sports,True,Increased
2019,3,1281,1.8 ,Keeree Kanjanapas,68.0,Male,Thailand,Bangkok,Real Estate,True,Increased
2019,3,1281,1.8 ,William Koch,78.0,Male,United States,Palm Beach,Energy,False,Increased
2019,3,1281,1.8 ,Koo Kwang-mo,41.0,Male,South Korea,Seoul,Diversified,False,
2019,3,1281,1.8 ,Dominika Kulczyk,41.0,Female,Poland,Warsaw,Finance and Investments,False,
2019,3,1281,1.8 ,Christopher Kwok,32.0,Male,Hong Kong,Hong Kong,Real Estate,False,
2019,3,1281,1.8 ,Edward Kwok,37.0,Male,Hong Kong,Hong Kong,Real Estate,False,
2019,3,1281,1.8 ,Raymond Kwok,65.0,Male,Hong Kong,Hong Kong,Real Estate,False,
2019,3,1281,1.8 ,Marc Lasry,58.0,Male,United States,New York,Finance and Investments,True,Increased
2019,3,1281,1.8 ,Lee Boo-jin,48.0,Female,South Korea,Seoul,Service,False,Decreased
2019,3,1281,1.8 ,Michael Lee-Chin,68.0,Male,Canada,Burlington,Finance and Investments,True,Increased
2019,3,1281,1.8 ,Li Li,55.0,Male,China,Shenzhen,Healthcare,True,Increased
2019,3,1281,1.8 ,David Lichtenstein,57.0,Male,United States,Monsey,Real Estate,True,Increased
2019,3,1281,1.8 ,Yusaku Maezawa,43.0,Male,Japan,Chiba,Technology,True,Decreased
2019,3,1281,1.8 ,Craig McCaw,69.0,Male,United States,Hunts Point,Telecom,False,Increased
2019,3,1281,1.8 ,Manuel Moroun & family,91.0,Male,United States,Grosse Pointe Shores,Logistics,True,Increased
2019,3,1281,1.8 ,David Nahmad,71.0,Male,Monaco,New York,Fashion & Retail,True,Decreased
2019,3,1281,1.8 ,Jonathan Nelson,62.0,Male,United States,Providence,Finance and Investments,True,Decreased
2019,3,1281,1.8 ,Stefan Olsson,70.0,Male,Sweden,London,Diversified,False,Decreased
2019,3,1281,1.8 ,Clive Palmer,64.0,Male,Australia,Brisbane,Metals & Mining,True,
2019,3,1281,1.8 ,Park Hyeon-joo,60.0,Male,South Korea,Seoul,Finance and Investments,True,Decreased
2019,3,1281,1.8 ,Heloise Pratt,56.0,Female,Australia,Melbourne,Manufacturing,False,Decreased
2019,3,1281,1.8 ,Ren Jianhua,62.0,Male,China,Hangzhou,Manufacturing,True,Decreased
2019,3,1281,1.8 ,Francisco Jose Riberas Mera,54.0,Male,Spain,Madrid,Manufacturing,False,Decreased
2019,3,1281,1.8 ,Juan Maria Riberas Mera,50.0,Male,Spain,Madrid,Metals & Mining,False,Increased
2019,3,1281,1.8 ,Brian Roberts,59.0,Male,United States,Philadelphia,Service,False,Remained Even
2019,3,1281,1.8 ,Stephen Rubin,81.0,Male,United Kingdom,London,Fashion & Retail,False,Decreased
2019,3,1281,1.8 ,Carlos Sanchez,57.0,Male,Brazil,Santo Andre,Healthcare,False,Decreased
2019,3,1281,1.8 ,Leonard Schleifer,66.0,Male,United States,Tarrytown,Healthcare,True,Increased
2019,3,1281,1.8 ,Thaksin Shinawatra,69.0,Male,Thailand,Dubai,Finance and Investments,True,Remained Even
2019,3,1281,1.8 ,Shu Ping,49.0,Female,Singapore,,Food and Beverage,True,
2019,3,1281,1.8 ,Shum Chiu Hung & family,49.0,Male,China,Guangzhou,Real Estate,True,Increased
2019,3,1281,1.8 ,Sylvia Stroeher,63.0,Female,Germany,Darmstadt,Fashion & Retail,False,Decreased
2019,3,1281,1.8 ,David Teoh & family,63.0,Male,Australia,Sydney,Telecom,True,Increased
2019,3,1281,1.8 ,Wichai Thongtang,72.0,Male,Thailand,Bangkok,Real Estate,True,Increased
2019,3,1281,1.8 ,Sandro Veronesi & family,59.0,Male,Italy,Milan,Fashion & Retail,True,Decreased
2019,3,1281,1.8 ,Todd Wagner,58.0,Male,United States,Dallas,Media & Entertainment,True,Increased
2019,3,1281,1.8 ,Ronald Wanek,77.0,Male,United States,Saint Petersburg,Manufacturing,True,Decreased
2019,3,1281,1.8 ,Wei Shaojun,56.0,Male,China,Baoding,Real Estate,True,Decreased
2019,3,1281,1.8 ,Zhong Shanshan,64.0,Male,China,Hangzhou,Food and Beverage,True,
2019,3,1281,1.8 ,Zhu Baoguo & family,56.0,Male,China,Shenzhen,Healthcare,True,Decreased
2019,3,1281,1.8 ,Zhu Gongshan,61.0,Male,China,Shanghai,Manufacturing,True,Decreased
2019,3,1349,1.7 ,Marcel Adams & family,98.0,Male,Canada,Montreal,Real Estate,True,Remained Even
2019,3,1349,1.7 ,Saif Al Ghurair & family,95.0,Male,United Arab Emirates,,Diversified,False,Decreased
2019,3,1349,1.7 ,Syed Mokhtar AlBukhary,67.0,Male,Malaysia,Kuala Lumpur,Construction & Engineering,True,Decreased
2019,3,1349,1.7 ,Anil Ambani,59.0,Male,India,Mumbai,Diversified,False,Decreased
2019,3,1349,1.7 ,Patricia Angelini Rossi,64.0,Female,Chile,Santiago,Diversified,False,Decreased
2019,3,1349,1.7 ,Sezai Bacaksiz,69.0,Male,Turkey,Ankara,Diversified,True,Remained Even
2019,3,1349,1.7 ,Angela Bennett,74.0,Female,Australia,Perth,Metals & Mining,False,Remained Even
2019,3,1349,1.7 ,David Booth,73.0,Male,United States,Austin,Finance and Investments,True,Increased
2019,3,1349,1.7 ,Tatiana Casiraghi,35.0,Female,Monaco,Monaco,Food and Beverage,False,Decreased
2019,3,1349,1.7 ,Michel Chalhoub & family,87.0,Male,France,Dubai,Fashion & Retail,True,Increased
2019,3,1349,1.7 ,Binod Chaudhary,63.0,Male,Nepal,Kathmandu,Diversified,False,Increased
2019,3,1349,1.7 ,Chen Fashu,58.0,Male,China,Fuzhou,Finance and Investments,True,Decreased
2019,3,1349,1.7 ,Tony Chen,69.0,Male,Taiwan,Taichung,Technology,True,Remained Even
2019,3,1349,1.7 ,Kommer Damen,74.0,Male,Netherlands,Gorinchem,Manufacturing,False,Decreased
2019,3,1349,1.7 ,Benjamin de Rothschild,55.0,Male,Switzerland,Geneva,Finance and Investments,False,Decreased
2019,3,1349,1.7 ,Dominique Desseigne,74.0,Male,France,Paris,Gambling & Casinos,False,Remained Even
2019,3,1349,1.7 ,Paul Foster,61.0,Male,United States,El Paso,Energy,True,Increased
2019,3,1349,1.7 ,Fu Guangming & family,65.0,Male,China,Nanping,Food and Beverage,True,Increased
2019,3,1349,1.7 ,Mario Gabelli,76.0,Male,United States,Greenwich,Finance and Investments,True,Increased
2019,3,1349,1.7 ,Peter Gassner,54.0,Male,United States,Pleasanton,Technology,True,
2019,3,1349,1.7 ,Dennis Gillings,74.0,Male,United Kingdom,Durham,Healthcare,True,Increased
2019,3,1349,1.7 ,Shmuel Harlap,74.0,Male,Israel,Tel Aviv,Automotive,False,Decreased
2019,3,1349,1.7 ,Asok Kumar Hiranandani,64.0,Male,Singapore,Singapore,Real Estate,False,Increased
2019,3,1349,1.7 ,Ho Hung Anh,49.0,Male,Vietnam,Hanoi,Finance and Investments,True,
2019,3,1349,1.7 ,Reid Hoffman,51.0,Male,United States,Palo Alto,Technology,True,Decreased
2019,3,1349,1.7 ,Hu Baifan,56.0,Male,China,Shaoxing,Healthcare,True,Decreased
2019,3,1349,1.7 ,Hal Jackman,86.0,Male,Canada,Toronto,Finance and Investments,True,Increased
2019,3,1349,1.7 ,Bradley Jacobs,62.0,Male,United States,Greenwich,Logistics,True,Decreased
2019,3,1349,1.7 ,Jiang Bin,52.0,Male,China,Weifang,Technology,True,Decreased
2019,3,1349,1.7 ,Manuel Jove,77.0,Male,Spain,La Coruna,Real Estate,True,Decreased
2019,3,1349,1.7 ,Ke Xiping & family,58.0,Male,China,Xiamen,Diversified,True,Decreased
2019,3,1349,1.7 ,Kim Jun-ki,74.0,Male,South Korea,Seoul,Diversified,True,Remained Even
2019,3,1349,1.7 ,Kim Taek-jin,51.0,Male,South Korea,Seoul,Gambling & Casinos,True,Increased
2019,3,1349,1.7 ,Suna Kirac,77.0,Female,Turkey,Istanbul,Diversified,False,Decreased
2019,3,1349,1.7 ,Alexander Klyachin,51.0,Male,Russia,Moscow,Real Estate,True,Increased
2019,3,1349,1.7 ,Kong Jian Min,51.0,Male,China,Guangzhou,Real Estate,True,Decreased
2019,3,1349,1.7 ,"Andre Koo, Sr.",51.0,Male,Taiwan,Taipei,Finance and Investments,False,Increased
2019,3,1349,1.7 ,Koon Poh Keong,57.0,Male,Malaysia,Petaling Jaya,Manufacturing,True,Decreased
2019,3,1349,1.7 ,Sebastian Kulczyk,38.0,Male,Poland,,Finance and Investments,False,
2019,3,1349,1.7 ,Lee Joong-keun,78.0,Male,South Korea,Seoul,Construction & Engineering,True,Decreased
2019,3,1349,1.7 ,Lee Seo-hyun,45.0,Female,South Korea,Seoul,Diversified,False,Decreased
2019,3,1349,1.7 ,Peter Leibinger,52.0,Male,Germany,Schwieberdingen,Manufacturing,False,Remained Even
2019,3,1349,1.7 ,Regine Leibinger,56.0,Female,Germany,Berlin,Manufacturing,False,Remained Even
2019,3,1349,1.7 ,Wolfgang Leitner,65.0,Male,Austria,Graz,Construction & Engineering,True,Decreased
2019,3,1349,1.7 ,Jimmy John Liautaud,55.0,Male,United States,Key Largo,Food and Beverage,True,
2019,3,1349,1.7 ,Lim Oon Kuin,75.0,Male,Singapore,Singapore,Energy,True,Remained Even
2019,3,1349,1.7 ,Bill Liu,36.0,Male,China,Shenzhen,Technology,True,
2019,3,1349,1.7 ,Catherine Lozick,73.0,Female,United States,Fort Lauderdale,Manufacturing,False,Decreased
2019,3,1349,1.7 ,Gary Michelson,70.0,Male,United States,Los Angeles,Healthcare,True,Remained Even
2019,3,1349,1.7 ,Yoshiko Mori,78.0,Female,Japan,Tokyo,Real Estate,False,Decreased
2019,3,1349,1.7 ,Mofatraj Munot,74.0,Male,India,Mumbai,Real Estate,True,Decreased
2019,3,1349,1.7 ,Nihat Ozdemir,68.0,Male,Turkey,Ankara,Diversified,True,Remained Even
2019,3,1349,1.7 ,Pierre Karl Péladeau,57.0,Male,Canada,Montreal,Media & Entertainment,False,Increased
2019,3,1349,1.7 ,Tor Peterson,54.0,Male,United States,Zug,Metals & Mining,True,Decreased
2019,3,1349,1.7 ,Theodore Rachmat & family,75.0,Male,Indonesia,Jakarta,Diversified,False,Remained Even
2019,3,1349,1.7 ,"Julio Mario Santo Domingo, III.",33.0,Male,United States,New York,Food and Beverage,False,Decreased
2019,3,1349,1.7 ,Antonio Luiz Seabra,76.0,Male,Brazil,London,Fashion & Retail,True,Increased
2019,3,1349,1.7 ,Martua Sitorus,59.0,Male,Indonesia,Singapore,Manufacturing,True,Increased
2019,3,1349,1.7 ,Peter Sondakh,69.0,Male,Indonesia,Surabaya,Finance and Investments,True,Decreased
2019,3,1349,1.7 ,Henry Swieca,61.0,Male,United States,New York,Finance and Investments,True,Remained Even
2019,3,1349,1.7 ,Jeffrey Talpins,43.0,Male,United States,Larchmont,Finance and Investments,True,
2019,3,1349,1.7 ,Clemens Toennies & family,62.0,Male,Germany,Rheda-Wiedenbrück,Food and Beverage,True,Decreased
2019,3,1349,1.7 ,Robert Toennies,40.0,Male,Germany,Rheda-Wiedenbrück,Food and Beverage,False,Decreased
2019,3,1349,1.7 ,Ivar Tollefsen,57.0,Male,Norway,Oslo,Real Estate,True,Increased
2019,3,1349,1.7 ,Tran Ba Duong & family,58.0,Male,Vietnam,Ho Chi Minh City,Automotive,True,Decreased
2019,3,1349,1.7 ,Tseng Cheng & Sing-ai,57.0,Male,Taiwan,,Manufacturing,False,
2019,3,1349,1.7 ,Vardis Vardinoyannis & family,86.0,Male,Greece,Athens,Energy,True,Increased
2019,3,1349,1.7 ,Ricardo Villela Marino,45.0,Male,Brazil,Sao Paulo,Finance and Investments,False,
2019,3,1349,1.7 ,Myron Wentz,79.0,Male,St. Kitts and Nevis,Grand Cayman,Fashion & Retail,True,Increased
2019,3,1349,1.7 ,Wong Luen Hei,57.0,Male,China,Hong Kong,Manufacturing,True,Decreased
2019,3,1349,1.7 ,Horst Wortmann,77.0,Male,Germany,Detmold,Fashion & Retail,True,Decreased
2019,3,1349,1.7 ,Gordon Wu,83.0,Male,Hong Kong,Hong Kong,Real Estate,True,Increased
2019,3,1349,1.7 ,Wu Guangming,57.0,Male,China,Danyang,Healthcare,True,Remained Even
2019,3,1349,1.7 ,Wu Kaiting,49.0,Male,Hong Kong,Xiamen,Telecom,True,Decreased
2019,3,1349,1.7 ,Yang Erzhu,68.0,Male,China,Foshan,Real Estate,True,Decreased
2019,3,1349,1.7 ,Yu Huijiao,52.0,Male,China,Shanghai,Logistics,True,Decreased
2019,3,1425,1.6 ,Faisal Bin Qassim Al Thani,71.0,Male,Qatar,Doha,Diversified,True,Remained Even
2019,3,1425,1.6 ,Bill Alfond,70.0,Male,United States,Boston,Fashion & Retail,False,Increased
2019,3,1425,1.6 ,Susan Alfond,73.0,Female,United States,Scarborough,Fashion & Retail,False,Increased
2019,3,1425,1.6 ,Ted Alfond,74.0,Male,United States,Weston,Fashion & Retail,False,Increased
2019,3,1425,1.6 ,Isak Andic & family,65.0,Male,Spain,Barcelona,Fashion & Retail,True,Increased
2019,3,1425,1.6 ,Vasily Anisimov,67.0,Male,Russia,Moscow,Metals & Mining,True,Increased
2019,3,1425,1.6 ,Michael Ashcroft,73.0,Male,United Kingdom,Turks and Caicos Islands,Finance and Investments,True,Decreased
2019,3,1425,1.6 ,Miriam Baumann-Blocher,44.0,Female,Switzerland,Rheinfelden,Manufacturing,False,Decreased
2019,3,1425,1.6 ,Nicolas Berggruen,57.0,Male,United States,Beverly Hills,Finance and Investments,False,Decreased
2019,3,1425,1.6 ,O. Francis Biondi,54.0,Male,United States,New York,Finance and Investments,True,Remained Even
2019,3,1425,1.6 ,Vladimir Bogdanov,67.0,Male,Russia,Surgut,Energy,True,Decreased
2019,3,1425,1.6 ,Peter Buck,88.0,Male,United States,Danbury,Food and Beverage,True,Decreased
2019,3,1425,1.6 ,Cen Junda,54.0,Male,China,Lianyungang,Healthcare,True,
2019,3,1425,1.6 ,Chen Liying,43.0,Female,China,Shanghai,Logistics,True,Increased
2019,3,1425,1.6 ,Chen Xueli,67.0,Male,China,Weihai,Healthcare,True,Decreased
2019,3,1425,1.6 ,Ivan Chrenko,51.0,Male,Slovakia,Bratislava,Real Estate,True,Increased
2019,3,1425,1.6 ,Turgay Ciner,63.0,Male,Turkey,Istanbul,Diversified,True,Remained Even
2019,3,1425,1.6 ,Brunello Cucinelli & family,65.0,Male,Italy,Solomeo,Fashion & Retail,True,Increased
2019,3,1425,1.6 ,Sol Daurella,53.0,Female,Spain,Madrid,Food and Beverage,False,Increased
2019,3,1425,1.6 ,Carl Douglas,57.0,Male,Sweden,Stockholm,Diversified,False,Increased
2019,3,1425,1.6 ,Eric Douglas,50.0,Male,Sweden,Stockholm,Diversified,False,Increased
2019,3,1425,1.6 ,Du Shuanghua,54.0,Male,China,Hengshui,Manufacturing,True,Returned to List
2019,3,1425,1.6 ,Bulent Eczacibasi,69.0,Male,Turkey,Istanbul,Diversified,False,Increased
2019,3,1425,1.6 ,Eduardo Eurnekian,86.0,Male,Argentina,Buenos Aires,Diversified,True,Decreased
2019,3,1425,1.6 ,Marcos Galperin,,Male,Argentina,Buenos Aires,Technology,True,Remained Even
2019,3,1425,1.6 ,Sanjiv Goenka,58.0,Male,India,Kolkata,Diversified,False,Decreased
2019,3,1425,1.6 ,Christopher Goldsbury,76.0,Male,United States,San Antonio,Food and Beverage,False,Remained Even
2019,3,1425,1.6 ,Ryan Graves,35.0,Male,United States,San Francisco,Technology,True,Increased
2019,3,1425,1.6 ,Lutz Mario Helmig,72.0,Male,Germany,Grebenhain,Healthcare,True,Decreased
2019,3,1425,1.6 ,Christoph Henkel,61.0,Male,Germany,London,Fashion & Retail,False,Decreased
2019,3,1425,1.6 ,Brian Higgins,54.0,Male,United States,New York,Finance and Investments,True,Remained Even
2019,3,1425,1.6 ,Alan Howard,55.0,Male,United Kingdom,Geneva,Finance and Investments,True,Increased
2019,3,1425,1.6 ,Douglas Hsu,76.0,Male,Taiwan,Taipei,Diversified,False,Increased
2019,3,1425,1.6 ,Huang Wei,59.0,Male,China,Hangzhou,Real Estate,True,Decreased
2019,3,1425,1.6 ,Huang Yi,57.0,Male,Hong Kong,Beijing,Automotive,True,Decreased
2019,3,1425,1.6 ,Devendra Jain,90.0,Male,India,Delhi,Manufacturing,False,Decreased
2019,3,1425,1.6 ,Stephen Jarislowsky,93.0,Male,Canada,Montreal,Finance and Investments,True,Remained Even
2019,3,1425,1.6 ,Jia Tianjiang & family,56.0,Male,China,Yinchuan,Metals & Mining,True,
2019,3,1425,1.6 ,George Joseph,97.0,Male,United States,Los Angeles,Finance and Investments,True,Increased
2019,3,1425,1.6 ,Eiichi Kuriwada,72.0,Male,Japan,Osaka,Logistics,True,Increased
2019,3,1425,1.6 ,Manuel Lao Hernandez,74.0,Male,Spain,Matadepera,Gambling & Casinos,True,Decreased
2019,3,1425,1.6 ,Lee Myung-hee,75.0,Female,South Korea,Seoul,Fashion & Retail,False,Decreased
2019,3,1425,1.6 ,Lin Fanlian,57.0,Male,China,Linyi,Energy,True,Increased
2019,3,1425,1.6 ,Lin Jianhua & family,56.0,Male,China,Lin'an,Manufacturing,True,Increased
2019,3,1425,1.6 ,Tobi Lutke,38.0,Male,Canada,Ottawa,Technology,True,Increased
2019,3,1425,1.6 ,Prayudh Mahagitsiri,73.0,Male,Thailand,Bangkok,Food and Beverage,False,Decreased
2019,3,1425,1.6 ,Anand Mahindra,63.0,Male,India,Mumbai,Automotive,False,Decreased
2019,3,1425,1.6 ,Gilles Martin,55.0,Male,France,Nantes,Healthcare,True,Decreased
2019,3,1425,1.6 ,David McMurtry,78.0,Male,United Kingdom,Wotton-under-Edge,Manufacturing,True,Decreased
2019,3,1425,1.6 ,Martin Moller Nielsen,54.0,Male,Denmark,London,Logistics,True,Decreased
2019,3,1425,1.6 ,Massimo Moratti,73.0,Male,Italy,Milan,Energy,False,Decreased
