year,month,rank,net_worth,last_name,first_name,full_name,birth_date,age,gender,country_of_citizenship,country_of_residence,city_of_residence,business_category,business_industries,organization_name,position_in_organization,self_made,wealth_status
2018,3,729,3.2 B,McAulay,Ronald,Ronald McAulay,1935-10-05,82.0,Male,Hong Kong,Hong Kong,Hong Kong,Energy,['Energy'],,,False,Increased
2018,3,729,3.2 B,Merieux,Alain,Alain Merieux & family,1938-01-01,80.0,Male,France,France,Lyon,Healthcare,['Healthcare'],,,False,Decreased
2018,3,729,3.2 B,Naeder,Hans Georg,Hans Georg Naeder,1961-09-04,56.0,Male,Germany,Germany,Duderstadt,Manufacturing,['Manufacturing'],,,False,Increased
2018,3,729,3.2 B,Nie,Tengyun,Nie Tengyun & family,1976-01-24,42.0,Male,China,China,Shanghai,Service,['Service'],,,True,Remained Even
2018,3,729,3.2 B,Och,Daniel,Daniel Och,1961-01-27,57.0,Male,United States,United States,Scarsdale,Finance and Investments,['Finance and Investments'],Och-Ziff Capital Management Group,Chairman and CEO,True,Remained Even
2018,3,729,3.2 B,Prada,Miuccia,Miuccia Prada,1949-05-10,68.0,Female,Italy,Italy,Milan,Fashion & Retail,['Fashion & Retail'],Prada,"CEO, Fashion Designer",False,Remained Even
2018,3,729,3.2 B,Rowan,Marc,Marc Rowan,1962-08-19,55.0,Male,United States,United States,New York,Finance and Investments,['Finance and Investments'],,,True,Increased
2018,3,729,3.2 B,Saban,Haim,Haim Saban,1944-10-15,73.0,Male,United States,United States,Beverly Hills,Media & Entertainment,['Media & Entertainment'],,,True,Increased
2018,3,729,3.2 B,Saieh Bendeck,Alvaro,Alvaro Saieh Bendeck,1950-01-01,68.0,Male,Chile,Chile,Santiago,Finance and Investments,['Finance and Investments'],,,True,Increased
2018,3,729,3.2 B,Schmidt-Ruthenbeck,Michael & Reiner,Michael & Reiner Schmidt-Ruthenbeck,1942-12-09,75.0,Male,Germany,Germany,Duisburg,Fashion & Retail,['Fashion & Retail'],,,False,Increased
2018,3,729,3.2 B,Schusterman,Lynn,Lynn Schusterman,1939-01-21,79.0,Female,United States,United States,Tulsa,Energy,['Energy'],,,False,Increased
2018,3,729,3.2 B,Shoen,Mark,Mark Shoen,1950-11-20,67.0,Male,United States,United States,Phoenix,Automotive,['Automotive'],,,False,Increased
2018,3,729,3.2 B,Solowow,Michal,Michal Solowow,1962-07-11,55.0,Male,Poland,Poland,Kielce,Finance and Investments,['Finance and Investments'],,,True,Increased
2018,3,729,3.2 B,Tsai,Daniel,Daniel Tsai,1956-04-25,61.0,Male,Taiwan,Taiwan,Taipei,Finance and Investments,['Finance and Investments'],,,False,Increased
2018,3,729,3.2 B,Tsai,Richard,Richard Tsai,1957-06-02,60.0,Male,Taiwan,Taiwan,Taipei,Finance and Investments,['Finance and Investments'],,,False,Increased
2018,3,729,3.2 B,Wang,Frank,Frank Wang,1980-10-30,37.0,Male,China,China,Shenzhen,Technology,['Technology'],DJI Technology Co.,Entrepreneur,True,Decreased
2018,3,729,3.2 B,Whitman,Meg,Meg Whitman,1956-08-03,61.0,Female,United States,United States,Atherton,Technology,['Technology'],HP,CEO,True,Increased
2018,3,766,3.1 B,Catsimatidis,John,John Catsimatidis,1948-09-07,69.0,Male,United States,United States,New York,Energy,['Energy'],,,True,Decreased
2018,3,766,3.1 B,Chang,Do Won & Jin Sook,Do Won & Jin Sook Chang,1956-01-01,62.0,,United States,United States,Beverly Hills,Fashion & Retail,['Fashion & Retail'],,,True,Increased
2018,3,766,3.1 B,Cheng,Cheung Ling,Cheng Cheung Ling,1964-01-01,54.0,Female,China,Hong Kong,Hong Kong,Healthcare,['Healthcare'],,,True,
2018,3,766,3.1 B,Diller,Barry,Barry Diller,1942-02-02,76.0,Male,United States,United States,New York,Media & Entertainment,['Media & Entertainment'],,,True,Increased
2018,3,766,3.1 B,Dorsey,Jack,Jack Dorsey,1976-11-19,41.0,Male,United States,United States,San Francisco,Technology,['Technology'],Twitter,Entrepreneur,True,Increased
2018,3,766,3.1 B,Gabay,Yakir,Yakir Gabay,1966-04-13,51.0,Male,Cyprus,United Kingdom,London,Real Estate,['Real Estate'],,,True,Increased
2018,3,766,3.1 B,Goldman,Allan,Allan Goldman,1943-03-06,75.0,Male,United States,United States,New York,Real Estate,['Real Estate'],,,False,Increased
2018,3,766,3.1 B,Goldman,Jane,Jane Goldman,1955-07-29,62.0,Female,United States,United States,New York,Real Estate,['Real Estate'],,,False,Increased
2018,3,766,3.1 B,Goldman Fowler,Amy,Amy Goldman Fowler,1954-04-19,63.0,Female,United States,United States,Rhinebeck,Real Estate,['Real Estate'],,,False,Increased
2018,3,766,3.1 B,Katz,Daryl,Daryl Katz,1961-09-01,56.0,Male,Canada,Canada,Edmonton,Diversified,['Diversified'],Rexall Health,Chairman,True,Increased
2018,3,766,3.1 B,Kemper,Diane,Diane Kemper,1945-07-21,72.0,Female,United States,United States,New York,Real Estate,['Real Estate'],,,False,Increased
2018,3,766,3.1 B,Kim,Vladimir,Vladimir Kim,1960-10-29,57.0,Male,Kazakhstan,Kazakhstan,Almaty,Metals & Mining,['Metals & Mining'],,,True,Increased
2018,3,766,3.1 B,Lai,Meisong,Lai Meisong,1971-01-01,47.0,Male,China,China,Shanghai,Logistics,['Logistics'],,,True,Increased
2018,3,766,3.1 B,Lao Hernandez,Manuel,Manuel Lao Hernandez,1944-06-10,73.0,Male,Spain,Spain,Matadepera,Gambling & Casinos,['Gambling & Casinos'],,,True,Increased
2018,3,766,3.1 B,Leprino,James,James Leprino,1937-11-22,80.0,Male,United States,United States,Indian Hills,Food and Beverage,['Food and Beverage'],Leprino Foods,Chairman,False,Increased
2018,3,766,3.1 B,Liang,Xinjun,Liang Xinjun,1968-01-01,50.0,Male,China,China,Shanghai,Diversified,['Diversified'],,,True,Increased
2018,3,766,3.1 B,Morris,Tom,Tom Morris,1954-10-02,63.0,Male,United Kingdom,United Kingdom,Merseyside,Fashion & Retail,['Fashion & Retail'],,,True,Increased
2018,3,766,3.1 B,Nguyen,Thi Phuong Thao,Nguyen Thi Phuong Thao,1970-06-06,47.0,Female,Vietnam,Vietnam,Ho Chi Minh City,Diversified,['Diversified'],Sovico Holdings,Cofounder & chairman,True,Increased
2018,3,766,3.1 B,Raheja,Rajan,Rajan Raheja & family,1954-06-01,63.0,Male,India,India,Mumbai,Diversified,['Diversified'],,,False,Increased
2018,3,766,3.1 B,Ren,Jianhua,Ren Jianhua,1956-08-01,61.0,Male,China,China,Hangzhou,Manufacturing,['Manufacturing'],,,True,Increased
2018,3,766,3.1 B,Sands,Richard,Richard Sands,1951-03-03,67.0,Male,United States,United States,Canandaigua,Food and Beverage,['Food and Beverage'],,,False,
2018,3,766,3.1 B,Stokes,Kerry,Kerry Stokes,1940-09-13,77.0,Male,Australia,Australia,Perth,Diversified,['Diversified'],,,True,Increased
2018,3,766,3.1 B,Trump,Donald,Donald Trump,1946-06-14,71.0,Male,United States,United States,Washington,Real Estate,['Real Estate'],United States,"Entrepreneur, Personality",False,Decreased
2018,3,766,3.1 B,Wadhwani,Romesh T.,Romesh T. Wadhwani,1947-08-25,70.0,Male,United States,United States,Palo Alto,Technology,['Technology'],Symphony Technology Group,Founder and Chairman,True,Increased
2018,3,766,3.1 B,Wang,Jian,Wang Jian,1954-01-01,64.0,Male,China,China,Shenzhen,Technology,['Technology'],,,True,
2018,3,791,3.0 B,Asness,Clifford,Clifford Asness,1966-10-17,51.0,Male,United States,United States,Greenwich,Finance and Investments,['Finance and Investments'],AQR Capital Management,,True,Remained Even
2018,3,791,3.0 B,Beaufour,Anne,Anne Beaufour,1963-08-08,54.0,Female,France,Switzerland,Clarens,Healthcare,['Healthcare'],,,False,Increased
2018,3,791,3.0 B,Beaufour,Henri,Henri Beaufour,1965-06-01,52.0,Male,France,United Kingdom,London,Healthcare,['Healthcare'],,,False,Increased
2018,3,791,3.0 B,Benson,Tom,Tom Benson & family,1927-07-12,90.0,Male,United States,,,Sports,['Sports'],,,True,Increased
2018,3,791,3.0 B,Breyer,Jim,Jim Breyer,1961-07-26,56.0,Male,United States,United States,Woodside,Technology,['Technology'],Breyer Capital,Investor,True,Increased
2018,3,791,3.0 B,Bulgheroni,Alejandro,Alejandro Bulgheroni,1944-11-01,73.0,Male,Argentina,Argentina,Buenos Aires,Energy,['Energy'],,,False,Decreased
2018,3,791,3.0 B,Chudgar,Hasmukh,Hasmukh Chudgar,1933-09-19,84.0,Male,India,India,Ahmedabad,Healthcare,['Healthcare'],,,True,Increased
2018,3,791,3.0 B,Doris,Ennio,Ennio Doris & family,1940-07-03,77.0,Male,Italy,Italy,Tombolo,Finance and Investments,['Finance and Investments'],,,True,Increased
2018,3,791,3.0 B,Frias,Luis,Luis Frias,1963-04-06,54.0,Male,Brazil,Brazil,Sao Paulo,Media,['Technology'],,"Entrepreneur, Journalist",False,
2018,3,791,3.0 B,Gapontsev,Valentin,Valentin Gapontsev & family,1939-02-23,79.0,Male,United States,United States,Worcester,Manufacturing,['Manufacturing'],,,True,Increased
2018,3,791,3.0 B,Haefner,Martin,Martin Haefner,1954-01-01,64.0,Male,Switzerland,Switzerland,Zurich,Technology,['Technology'],,,False,Increased
2018,3,791,3.0 B,Hohn,Christopher,Christopher Hohn,1966-10-27,51.0,Male,United Kingdom,United Kingdom,London,Finance and Investments,['Finance and Investments'],The Children's Investment Fund Management,Investor,True,Increased
2018,3,791,3.0 B,Hunt,Johnelle,Johnelle Hunt,1932-01-04,86.0,Female,United States,United States,Fayetteville,Logistics,['Logistics'],,,True,Increased
2018,3,791,3.0 B,Jhunjhunwala,Rakesh,Rakesh Jhunjhunwala,1960-07-05,57.0,Male,India,India,Mumbai,Finance and Investments,['Finance and Investments'],,,True,Increased
2018,3,791,3.0 B,Lu,Xiangyang,Lu Xiangyang,1962-12-28,55.0,Male,China,China,Guangzhou,Automotive,['Automotive'],,,True,Increased
2018,3,791,3.0 B,Middleton,John,John Middleton,1955-03-02,63.0,Male,United States,United States,Bryn Mawr,Food and Beverage,['Food and Beverage'],,,False,Increased
2018,3,791,3.0 B,Okada,Kazuo,Kazuo Okada & family,1942-10-03,75.0,Male,Japan,Hong Kong,Hong Kong,Gambling & Casinos,['Gambling & Casinos'],,,True,Increased
2018,3,791,3.0 B,Perez,Jorge,Jorge Perez,1949-10-17,68.0,Male,United States,United States,Miami,Real Estate,['Real Estate'],,,True,Increased
2018,3,791,3.0 B,Prasarttong-Osoth,Prasert,Prasert Prasarttong-Osoth,1933-03-26,84.0,Male,Thailand,Thailand,Bangkok,Healthcare,['Healthcare'],,,True,Increased
2018,3,791,3.0 B,Pritzker,Jean (Gigi),Jean (Gigi) Pritzker,1962-07-01,55.0,Female,United States,United States,Chicago,Service,['Service'],,,False,Increased
2018,3,791,3.0 B,Riady,Mochtar,Mochtar Riady & family,1929-05-12,88.0,Male,Indonesia,Indonesia,Jakarta,Diversified,['Diversified'],,,True,Increased
2018,3,791,3.0 B,Rotenberg,Arkady,Arkady Rotenberg,1951-12-15,66.0,Male,Russia,Russia,Moscow,Construction & Engineering,['Construction & Engineering'],,,True,Increased
2018,3,791,3.0 B,Rubin,Michael,Michael Rubin,1972-07-21,45.0,Male,United States,United States,Bryn Mawr,Fashion & Retail,['Fashion & Retail'],Kynetic,Entrepreneur,True,Increased
2018,3,791,3.0 B,Sands,Robert,Robert Sands,1958-06-10,59.0,Male,United States,United States,Canandaigua,Food and Beverage,['Food and Beverage'],,,False,
2018,3,791,3.0 B,Simon,Herb,Herb Simon,1934-10-23,83.0,Male,United States,United States,Indianapolis,Real Estate,['Real Estate'],Simon Property Group,"Chairman Emeritus of the Board of Simon Property Group, Inc.",True,Increased
2018,3,791,3.0 B,Toennies,Robert,Robert Toennies,1978-05-29,39.0,Male,Germany,Germany,Rheda-Wiedenbrück,Food and Beverage,['Food and Beverage'],,,False,Increased
2018,3,791,3.0 B,Villar,Manuel,Manuel Villar,1949-12-13,68.0,Male,Philippines,Philippines,Manila,Real Estate,['Real Estate'],,,True,Increased
2018,3,791,3.0 B,Vultaggio,Don,Don Vultaggio & family,1952-02-26,66.0,Male,United States,United States,Port Washington,Food and Beverage,['Food and Beverage'],,,True,
2018,3,791,3.0 B,Wang,Zhenhua,Wang Zhenhua,1962-03-01,56.0,Male,China,China,Changzhou,Real Estate,['Real Estate'],,,True,Increased
2018,3,791,3.0 B,Wu,Kaiting,Wu Kaiting,1969-12-01,48.0,Male,Hong Kong,China,Xiamen,Telecom,['Telecom'],,,True,
2018,3,791,3.0 B,Xie,Simon,Simon Xie,1970-01-01,48.0,Male,China,China,Hangzhou,Technology,['Technology'],,,True,Decreased
2018,3,822,2.9 B,Bundrant,Chuck,Chuck Bundrant,1942-01-31,76.0,Male,United States,United States,Seattle,Food and Beverage,['Food and Beverage'],,,True,
2018,3,822,2.9 B,Cai,Dongchen,Cai Dongchen,1953-02-01,65.0,Male,China,China,Luancheng,Healthcare,['Healthcare'],,,True,
2018,3,822,2.9 B,Calderon Rojas,Jose and Francisco Jose,Jose and Francisco Jose Calderon Rojas,,,Male,Mexico,Mexico,Monterrey,Food and Beverage,['Food and Beverage'],,,False,Returned to List
2018,3,822,2.9 B,Chang,Jason,Jason Chang,1944-05-01,73.0,Male,Singapore,Taiwan,Taipei,Technology,['Technology'],,,True,Remained Even
2018,3,822,2.9 B,Crishna-Godrej,Smita,Smita Crishna-Godrej,1950-12-30,67.0,Female,India,India,Mumbai,Diversified,['Diversified'],,,False,Increased
2018,3,822,2.9 B,Ding,Shizhong,Ding Shizhong & family,1970-12-01,47.0,Male,China,China,Quanzhou,Fashion & Retail,['Fashion & Retail'],,,True,Increased
2018,3,822,2.9 B,Feng,Hailiang,Feng Hailiang,1960-10-01,57.0,Male,China,China,Zhuji,Metals & Mining,['Metals & Mining'],,,True,Increased
2018,3,822,2.9 B,Ford,Gerald,Gerald Ford,1944-08-04,73.0,Male,United States,United States,Dallas,Finance and Investments,['Finance and Investments'],Ford Financial Fund,Managing Member,True,Increased
2018,3,822,2.9 B,Foriel-Destezet,Philippe,Philippe Foriel-Destezet,1935-09-12,82.0,Male,France,United Kingdom,London,Service,['Service'],,,True,Increased
2018,3,822,2.9 B,Godrej,Adi,Adi Godrej,1942-04-03,75.0,Male,India,India,Mumbai,Diversified,['Diversified'],,,False,Increased
2018,3,822,2.9 B,Godrej,Jamshyd,Jamshyd Godrej,1949-01-24,69.0,Male,India,India,Mumbai,Diversified,['Diversified'],,,False,Increased
2018,3,822,2.9 B,Godrej,Nadir,Nadir Godrej,1951-01-01,67.0,Male,India,India,Mumbai,Diversified,['Diversified'],,,False,Increased
2018,3,822,2.9 B,Grendys,Joseph,Joseph Grendys,1961-12-01,56.0,Male,United States,United States,Chicago,Food and Beverage,['Food and Beverage'],,,True,Increased
2018,3,822,2.9 B,im Brahm-Droege,Hedda,Hedda im Brahm-Droege,1955-01-01,63.0,Female,Germany,Germany,Dusseldorf,Service,['Service'],,,True,Increased
2018,3,822,2.9 B,Ke,Zunhong,Ke Zunhong & family,1954-07-01,63.0,Male,China,China,Chengdu,Healthcare,['Healthcare'],,,True,Remained Even
2018,3,822,2.9 B,Kirk,Randal,Randal Kirk,1954-03-01,64.0,Male,United States,United States,Lake Worth,Healthcare,['Healthcare'],,,True,Decreased
2018,3,822,2.9 B,Koplowitz,Alicia,Alicia Koplowitz,1953-09-12,64.0,Female,Spain,Spain,Madrid,Finance and Investments,['Finance and Investments'],,,False,Increased
2018,3,822,2.9 B,Kwek,Leng Beng,Kwek Leng Beng,1941-01-01,77.0,Male,Singapore,Singapore,Singapore,Real Estate,['Real Estate'],,,False,Increased
2018,3,822,2.9 B,Le Duff,Louis,Louis Le Duff,1946-08-01,71.0,Male,France,France,Paris,Food and Beverage,['Food and Beverage'],,,True,Increased
2018,3,822,2.9 B,Maezawa,Yusaku,Yusaku Maezawa,1975-11-22,42.0,Male,Japan,Japan,Chiba,Technology,['Technology'],,,True,Decreased
2018,3,822,2.9 B,Mantegazza,Sergio,Sergio Mantegazza,1927-10-31,90.0,Male,Switzerland,Switzerland,Lugano,Service,['Service'],,,True,Decreased
2018,3,822,2.9 B,Melchers,Hans,Hans Melchers,1938-04-28,79.0,Male,Netherlands,Netherlands,Vorden,Finance and Investments,['Finance and Investments'],,,True,Increased
2018,3,822,2.9 B,Mueller,Erwin Franz,Erwin Franz Mueller,1932-08-09,85.0,Male,Germany,Germany,Ulm,Fashion & Retail,['Fashion & Retail'],,Entrepreneur,True,Decreased
2018,3,822,2.9 B,Naoroji,Rishad,Rishad Naoroji,1951-08-30,66.0,Male,India,India,Mumbai,Diversified,['Diversified'],,,False,Increased
2018,3,822,2.9 B,Ozyegin,Husnu,Husnu Ozyegin,1944-09-01,73.0,Male,Turkey,Turkey,Istanbul,Finance and Investments,['Finance and Investments'],,,True,Decreased
2018,3,822,2.9 B,Pangestu,Prajogo,Prajogo Pangestu,1944-05-13,73.0,Male,Indonesia,Indonesia,Jakarta,Diversified,['Diversified'],,,False,Increased
2018,3,822,2.9 B,Rothschild,Jeff,Jeff Rothschild,1955-01-02,63.0,Male,United States,United States,Palo Alto,Technology,['Technology'],Facebook,Entrepreneur,True,Increased
2018,3,822,2.9 B,Siebel,Thomas,Thomas Siebel,1952-11-22,65.0,Male,United States,United States,Woodside,Technology,['Technology'],,,True,Increased
2018,3,822,2.9 B,Singer,Paul,Paul Singer,1944-08-22,73.0,Male,United States,United States,New York,Finance and Investments,['Finance and Investments'],Elliott Management,Investor,True,Increased
2018,3,822,2.9 B,Sonnenberg,Ralph,Ralph Sonnenberg,1934-05-15,83.0,Male,Netherlands,Switzerland,Meggen,Manufacturing,['Manufacturing'],Hunter Douglas N.V.,Chairman and CEO,False,Increased
2018,3,822,2.9 B,Stryker,Jon,Jon Stryker,1958-05-03,59.0,Male,United States,United States,New York,Healthcare,['Healthcare'],,,False,Increased
2018,3,822,2.9 B,Stumpf,Georg,Georg Stumpf,1972-09-14,45.0,Male,Austria,Austria,Vienna,Diversified,['Diversified'],,,True,Increased
2018,3,822,2.9 B,Tsai,Hong-tu,Tsai Hong-tu,1952-08-01,65.0,Male,Taiwan,Taiwan,Taipei,Finance and Investments,['Finance and Investments'],,,False,Increased
2018,3,822,2.9 B,Viola,Vincent,Vincent Viola,1956-02-12,62.0,Male,United States,United States,New York,Finance and Investments,['Finance and Investments'],,,True,Increased
2018,3,822,2.9 B,Vitek,Radovan,Radovan Vitek,1971-04-22,46.0,Male,Czech Republic,Czech Republic,Prague,Real Estate,['Real Estate'],,,True,Increased
2018,3,822,2.9 B,Wang,Laichun,Wang Laichun,1967-06-03,50.0,Female,China,China,Shenzhen,Technology,['Technology'],,,True,Increased
2018,3,822,2.9 B,Wang,Laisheng,Wang Laisheng,1964-12-14,53.0,Male,China,China,Shenzhen,Technology,['Technology'],,,True,Increased
2018,3,859,2.8 B,Ardila Lülle,Carlos,Carlos Ardila Lülle,1930-06-04,87.0,Male,Colombia,Colombia,Bogota,Food and Beverage,['Food and Beverage'],,,True,Increased
2018,3,859,2.8 B,Conway,William,"William Conway, Jr.",1949-08-27,68.0,Male,United States,United States,McLean,Finance and Investments,['Finance and Investments'],Carlyle Group,Co-Chief Executive Officer and Co-founder,True,Increased
2018,3,859,2.8 B,D'Aniello,Daniel,Daniel D'Aniello,1946-09-14,71.0,Male,United States,United States,Vienna,Finance and Investments,['Finance and Investments'],,,True,Increased
2018,3,859,2.8 B,Davis,Jim,Jim Davis,1960-03-13,57.0,Male,United States,United States,Cockeysville,Service,['Service'],,,True,Increased
2018,3,859,2.8 B,Ding,Shijia,Ding Shijia,1964-01-01,54.0,Male,China,China,Quanzhou,Fashion & Retail,['Fashion & Retail'],,,True,Increased
2018,3,859,2.8 B,Dorrance,John,"John Dorrance, III.",1944-01-01,74.0,Male,Ireland,Ireland,Dublin,Food and Beverage,['Food and Beverage'],,,False,Increased
2018,3,859,2.8 B,Fisher,Doris,Doris Fisher,1931-08-22,86.0,Female,United States,United States,San Francisco,Fashion & Retail,['Fashion & Retail'],Gap,Cofounder,True,Increased
2018,3,859,2.8 B,Fisher,John,John Fisher,1961-06-01,56.0,Male,United States,United States,San Francisco,Fashion & Retail,['Fashion & Retail'],"Pisces, Inc.",President,False,Increased
2018,3,859,2.8 B,Hagen Kjos,Caroline,Caroline Hagen Kjos,1984-01-01,34.0,Female,Norway,Switzerland,Wollerau,Diversified,['Diversified'],,,False,Increased
2018,3,859,2.8 B,Hoang,Kieu,Kieu Hoang,1944-07-03,73.0,Male,United States,United States,Westlake Village,Healthcare,['Healthcare'],,,True,Decreased
2018,3,859,2.8 B,Huang,Shih Tsai,Huang Shih Tsai,1951-06-01,66.0,Male,Hong Kong,China,Shenzhen,Real Estate,['Real Estate'],,,True,Remained Even
2018,3,859,2.8 B,Huizenga,H. Wayne,H. Wayne Huizenga,1937-12-29,80.0,Male,United States,United States,Fort Lauderdale,Finance & Investments,['Finance & Investments'],,,True,Increased
2018,3,859,2.8 B,Kibar,Osman,Osman Kibar,1971-04-01,46.0,Male,United States,United States,La Jolla,Healthcare,['Healthcare'],Samumed,"Founder, CEO",True,Increased
2018,3,859,2.8 B,Lohia,Aloke,Aloke Lohia,1958-11-27,59.0,Male,India,Thailand,Bangkok,Manufacturing,['Manufacturing'],,,False,Increased
2018,3,859,2.8 B,Mikati,Taha,Taha Mikati,1945-01-01,73.0,Male,Lebanon,Lebanon,Beirut,Telecom,['Telecom'],,,True,Increased
2018,3,859,2.8 B,Niarchos,Philip,Philip Niarchos,1954-01-01,64.0,Male,Greece,France,Paris,Diversified,['Diversified'],,,False,Increased
2018,3,859,2.8 B,Olsson,Stefan,Stefan Olsson,1949-01-01,69.0,Male,Sweden,Sweden,Gothenburg,Diversified,['Diversified'],,,False,Increased
2018,3,859,2.8 B,Piñera,Sebastian,Sebastian Piñera & family,1949-12-01,68.0,Male,Chile,Chile,Santiago,Finance and Investments,['Finance and Investments'],Chile,President,True,Increased
2018,3,859,2.8 B,Pritzker,Penny,Penny Pritzker,1959-05-02,58.0,Female,United States,United States,Chicago,Finance and Investments,['Finance and Investments'],,,False,Increased
2018,3,859,2.8 B,Puech,Nicolas,Nicolas Puech,1943-01-29,75.0,Male,France,Switzerland,Martigny,Fashion & Retail,['Fashion & Retail'],,,False,Increased
